,Unnamed: 0_level_0,age,r,phi,z,v_r,v_phi,v_z
1212,24395960,87.14033445510071,13.147873676680105,7.253875122838122,-0.31993306132546384,200.30506689879337,-226.27819224835974,-87.69114838177275
1213,24409920,527.7103038848882,10.993344372942635,6.686653114131006,-0.5142737675633233,391.9687423090677,-697.8817075305737,-332.1883649560833
1214,24425459,645.6046470727907,5.786788093784062,8.979120811790487,0.03922834474630184,-170.8603471687357,14.96038634048331,-498.4497867660919
1215,24456051,40.75516304421711,7.932994194430647,4.663190124597755,-0.014127288962745574,46.57873666385601,-210.02994634299372,52.7599168079372
1216,24463590,121.87088692132549,14.356771387049635,13.434238507605816,0.2914734034585403,297.64418080958353,-62.73525080948951,98.06029346789272
1217,24474228,721.8635914765076,14.493471474611496,9.448733996127824,-0.1732338186215295,268.4433221174844,-33.436363501721274,-41.427092755516576
1218,24544273,366.80733099411185,5.525637980624696,5.468089536588427,-0.1253139441372053,192.47698474909095,-705.9271030704741,-194.3214879942548
1219,24579441,388.34934953730783,9.24216841400604,11.001386114014688,-0.07217071140301314,33.612455578180054,10.248903435021926,2.8808887299907933
1220,24645398,411.30321991864264,10.682438215170837,6.461131098802661,0.23673799266059434,-6.119506848101191,-612.9319483037169,342.4888467254392
1221,24691212,994.893724722677,1.3313095399780628,-1.0270042509310846,0.2819069072514709,239.30865220809036,414.32446974950216,-298.8567177739784
1222,24722242,301.89611942841486,3.16491034496069,6.0876455423405575,-0.035286597098512285,18.52804962710444,92.00513293165912,27.031163631705326
1223,24724800,870.1710400600407,3.706019061132797,2.5646420160437384,-0.9325111585116808,-664.8632546842247,82.25968178182399,-65.87990458442899
1224,24731479,100.56440743891844,7.220544175940459,6.154400584303779,-0.17446467154577625,-56.28987712012029,-98.93654965356879,-124.92985064267808
1225,24735900,496.0695887320391,7.674072451406619,10.188372312890454,0.06676695356174456,-15.351184486694553,169.1300391111516,203.74438326307248
1226,24738971,778.4532282750223,6.6674168947789765,4.715769240284077,-0.0017974078658751784,-429.9869604453213,-107.8610835253022,400.2283925495222
1227,24769204,23.89444118475993,12.390047283010944,9.03736857401941,0.17612225347589405,137.0778959216131,-456.70627263516405,190.977022739035
1228,24810595,685.6076430547566,5.170776187855815,3.679921672376005,0.050302405593959966,-283.3921472085022,-673.4552103117286,-34.73815857752588
1229,24870744,119.11398844773072,13.45422815020606,12.169526210272355,0.4663262252443187,-148.64841808870602,-516.8081049988905,530.3006968690487
1230,24899527,999.1545091669501,10.294363158538383,11.521850406647387,-0.19418163171946184,-85.74335465268953,-491.41502699133565,402.2354555088393
1231,24915665,924.5645637450197,9.259228229319922,11.045267033417803,-0.2228098171648493,61.90506895378432,54.79263735025781,-103.76133855193642
1232,24922607,20.574343770723,2.3784087814148243,0.9893669795716328,-0.5604870540579593,-183.10206318995074,264.95044332209727,-151.371682440671
1233,24934977,933.3630515846021,3.487765742844517,1.5833060042891292,0.4119501426169556,680.0497126041881,-318.85231856483057,219.4429551426561
1234,24955875,615.4961019863457,4.007080015659999,3.583489284634969,0.33907370431780504,168.69504968485649,-224.83932907330367,-253.9772659142337
1235,24956024,282.59068616192286,5.4057220227320775,4.715268352813403,-0.13206757758592474,32.301633741123176,-166.2027715467584,-367.94521907606963
1236,24968572,72.26108941802512,8.21601702074388,1.0240257173644072,-0.10562487914497468,-392.20048695434633,-163.3440998264195,-159.23817941999496
1237,24977135,344.57734462114234,8.266588341609884,5.722879033338749,0.2314859605874521,-505.96079373785653,-351.0434803791913,-23.94315225500715
1238,25027351,660.8469970270946,4.885447951798094,3.4507280792928934,-0.21372732324907126,197.56398885576363,76.30903860667156,143.15733185274627
1239,25062272,265.2195279164928,5.061580570756993,8.101580762438749,0.06263436144600637,-85.81915298313012,-381.80972253734393,-107.36660632793706
1240,25065735,107.90264091794624,3.6286592507747835,2.9091534921165216,-0.06456334930987108,-226.99264232279216,-58.98161186103961,-250.00138510943142
1241,25094519,989.4554391198376,5.311822272481983,3.7884687662706296,0.12998300017302725,88.52347313187347,75.61230179997959,-7.483816366132512
1242,25103971,65.34609347938608,5.067044047756894,7.778670200672589,-0.04249411021414416,83.70795656418427,-386.58605288301993,331.38071147154784
1243,25103975,149.11799031652103,5.098416592320783,3.0449916632526777,0.17200857268953726,358.1207518798748,-376.0284319230016,-244.06114714266738
1244,25107477,846.5855966171051,11.313504250562119,11.70589448052107,-0.05920698449895431,225.51697366114098,-282.1187633342256,78.79144486694621
1245,25135532,738.6984369773296,7.345132293000784,7.9516126847322814,0.08987570672053742,-142.41554550510963,50.23154265353691,6.7749545514076495
1246,25169542,173.4628351521283,4.999675707549272,8.855075649016689,-0.24278390060071586,-329.57441980184484,-550.165032229179,128.24394714056672
1247,25194936,851.2362776697006,6.6593144607728885,4.673767747644916,-0.2126256696016532,696.5556354476802,-98.59943705025131,362.12531157003957
1248,25202665,420.41884765312415,9.390725282537584,9.51584847398452,-0.5249206489993785,21.10640858402108,-78.41243800134954,128.08771471925002
1249,25220790,789.0029311731723,11.463369028558759,8.671374861969495,0.10034447038781592,-154.32370594347282,-448.4297335357208,37.441252909407744
1250,25223024,62.80305308749714,4.925706077605959,6.287495998482295,-0.027798124347663624,-125.5257529589,-753.6188595256527,102.34319614124128
1251,25227684,960.1869857301426,2.9480073668919777,5.0016987617544855,-0.266483822948548,251.354873214078,-520.8753517335567,-189.9047411257802
1252,25229889,760.3252554651779,5.642700281589911,7.899733552026912,-0.4584193975569395,63.86213284097504,-128.1747771892215,-173.9392078189693
1253,25245787,967.4523939284461,11.299887491984089,6.9405364772296565,0.5569274486748083,355.42186072475675,-494.64314614077364,-164.31101417530056
1254,25279645,563.2663455680574,11.077910708046565,10.736463517364726,0.23596153570329376,-404.6008296422565,-229.0941482290491,-18.39638498235059
1255,25302221,130.32432686669605,9.157614970725398,9.228976475847613,0.6035389006553128,290.52935210046365,438.39923967059576,-8.752360217125283
1256,25318526,430.34154657072884,17.0601118398011,12.889816617872546,0.05869517111370722,-301.4871992413512,-642.5134094495148,39.908228283413685
1257,25336881,197.24567173064167,9.434984675999015,11.217276299151335,-0.0876211096829355,-147.60083375557682,-196.62616855633223,179.16294066548411
1258,25340441,704.4771876560994,7.619749290994685,5.346576486066963,-0.33491225962200943,-311.4189099941853,-387.26078619087633,-339.98199356550606
1259,25350400,679.4913551642213,7.372966165894875,4.7981029238040485,-0.058315373124569414,-20.908919725919187,-406.9336495861635,-530.2169080290528
1260,25376498,591.673506355027,12.017868123331926,7.230747177412987,0.06723306384889123,77.53854430883885,228.40566556210646,80.18305338097416
1261,25391936,819.1300165553241,4.6784964323429925,3.3492097251605153,0.3706665007523415,-393.95593738356337,-103.39132121918644,-13.530924453709142
1262,25404347,29.77347938889752,9.712005101153249,6.6245801034598655,0.4799802090440938,-79.5308809541017,-221.69016521073559,175.01451616388397
1263,25423449,111.8909007750208,11.879844971174677,12.055319245540547,0.01174554245624387,218.9367058976157,-285.3849949049113,-476.05665577174796
1264,25481370,927.9368504453437,11.575164380101915,12.408827455608954,-0.0347986448918148,61.172780384852274,-567.4286232144858,18.743437395402356
1265,25481486,172.33009787337417,6.176838283454003,5.479163146201053,-0.05318419980974432,-104.8153675657942,-425.7199175151678,149.73328089693047
1266,25500884,499.28484431194215,3.144192974190553,0.5589167288736758,0.2124874752989658,118.1968776809797,-276.7473227144973,282.47461669738817
1267,25516855,69.04929428974391,6.435029950359683,5.5628714858665935,0.17939213369557105,-114.58153224480316,-323.82445398913484,-40.52242736665855
1268,25523201,397.34393092792817,8.757437899578019,7.71811033198282,0.2006688720566028,-73.84758626310422,-628.1809079580114,98.22676085278371
1269,25531697,927.2579188910828,8.009213306028625,8.334764978731242,0.08638445658327047,611.0796127169142,-680.9275788991457,-224.8213627853666
1270,25564638,68.18519170318467,5.9071014640018085,3.562095534136812,0.010023375549052787,-222.9095902909353,-479.0060933789914,328.3846325475543
1271,25612490,96.03892163883863,9.800231497537537,7.677533077868617,-0.20421157083421024,216.2074867306497,-724.1082913931073,105.77269508370131
1272,25624985,61.552534565554154,2.9737452670226765,0.4435958448952044,-0.21517094454324054,512.1945409923242,49.576338234230136,79.60117325639042
1273,25628530,990.4849599249004,10.557300741563694,7.76613821078958,0.005234335798365106,232.5530395003625,133.16576349210925,347.61791908967245
1274,25668879,212.29261985862084,7.370691077731238,4.992775252122045,0.014726611440026882,254.36647977796775,329.1630304151402,-218.90724235217309
1275,25677861,784.3107389411435,3.132658800996263,5.240234832673775,-0.010082846348423264,-190.80476405865318,506.5134283194533,460.216398864451
1276,25758895,521.4856507297707,4.7516262603417445,4.785615632003497,-0.13233088747614058,196.70802022114742,-680.0485807001893,-198.83547064764977
1277,25759481,555.2937638543901,10.392620563473393,11.737398497642465,0.028076076803650117,13.664748644857225,79.11029505712958,563.4218644426437
1278,25763481,514.4343266021259,6.103086379063357,4.568531676950939,0.28697934667951364,-90.81249885081313,-348.3202282668422,36.13335050900999
1279,25773598,770.7681392496138,8.269772139683083,6.399584031691881,0.12581459560547684,-173.22024771032014,-214.48503026349414,9.91540242040396
1280,25779731,454.4537158484835,8.925079167344071,5.97613120655918,0.08165233694438216,-278.37044764143747,-73.33538075548887,-200.76596961857555
1281,25781210,456.3310842765226,9.601067123408724,10.404047040866567,-0.15729867102702602,-219.56855260490246,-132.8023328276371,-137.52547387074466
1282,25783433,581.9635933683302,6.1707368381355785,7.790197127958804,-0.11795924395374613,-4.309849086611028,-41.32623187095609,286.312977152515
1283,25785245,700.2474788129324,3.2042257755914503,5.486214072611028,0.19829372688659366,-214.09260426767045,-427.94130544523176,101.64654879301472
1284,25807396,745.6900772482544,5.140374262927329,3.3397108856315603,-0.030624930534356876,-60.61266254119361,-277.0897841681565,-280.7714752614558
1285,25817756,306.33504605891306,8.337031441039375,5.078393677359787,0.04277545121926666,-98.57101504493104,-659.8611943369277,-97.05699972486242
1286,25830945,39.9859903351773,2.677933756152344,2.9459746214300178,0.4939672642119154,-317.0295805519182,-163.43247744550501,-254.13068307651568
1287,25848654,942.4242666184407,10.150409576704153,11.057907069405637,-0.18792842279003025,264.73306233525705,-474.0558398754761,-138.47539691345165
1288,25867296,575.2174750808709,11.442301613282204,8.476408818415116,-0.013019384570527752,156.27386466809662,-0.2619874964750587,-309.1952354594406
1289,25905312,779.0171076999954,7.418184189249951,7.938251321789257,-0.10247178528865997,-38.37593599532645,426.3700053414817,-152.43390898210984
1290,25938521,84.39757333173141,4.300555615705016,6.896100118667112,-0.040065229128173334,75.51319741144287,-456.9217182159121,-150.87651945119538
1291,25979841,607.7993564007039,5.652642561791871,3.5411434631048166,0.2607738762861324,173.15582765236488,-808.6663188571086,-270.0675477620064
1292,25987259,585.5404860395382,16.18287132874816,12.55709851663462,-0.0968142945789913,418.30029343465515,-275.3959414232021,-436.68116433365526
1293,25995661,100.0954989499167,5.760130264947194,4.539053973643291,0.048107680757372935,-280.9570775852013,-623.8208823603035,7.69571091685835
1294,26001186,842.7926413691466,7.664549560256,10.136179354543623,-0.049730273038231104,98.41209807713766,-206.9079782159225,-352.2027159276352
1295,26037013,417.0062435638973,9.695764107237423,6.132910371993932,-0.3736853301722379,123.53033574769505,-614.5504300988148,250.67353693122516
1296,26040237,595.1126380781881,14.301464173674953,7.767083670977466,0.027463933967156386,-56.700356056404715,247.76719216141026,-85.2652670994282
1297,26052400,917.9085638813533,10.222445462052463,6.563750914009197,-0.0667431544369197,-703.6935521147037,-207.27590497079117,158.7019454829322
1298,26058580,85.93339854877934,14.694553090462588,12.928087932604234,0.30298900089427544,176.43872898039277,-184.8893443878287,-157.1169066496846
1299,26070174,841.7619932487813,2.8950420019068623,6.466190914838427,0.05483087840636351,451.89693456899414,-468.5992985590668,-17.41601530923205
1300,26078793,753.3518358179523,3.3683112406190587,0.9790541001818704,0.21224111582274247,-344.0862024867064,-226.0018405137857,23.06331683643967
1301,26129931,644.5581976865527,10.97105731768222,8.746580023096824,0.118496843645683,-67.41430928058121,-172.70462684533368,238.82823013470298
1302,26141313,85.55251975563948,8.704912323463196,6.90782115757391,0.037569029250408434,-162.2199231431932,-640.6668358497695,-129.3801089327098
1303,26178807,604.48111704512,9.200359536056704,9.099656253257614,-0.08065687613926513,-0.9009807615163156,103.7234173214266,138.8456232951894
1304,26198563,861.5580539665125,11.858398428901994,8.978449060241898,0.0871106189424587,-180.43856314328065,-189.00099084961025,15.413992582175279
1305,26222220,375.9090829261949,10.684213937174727,8.188250996047516,0.8668502993859113,-268.9035198982688,133.47435643176107,75.35658291982104
1306,26273157,475.40707856338713,3.5370370108219427,3.2704801542172754,-0.005433606879657391,66.2055713065809,31.303623455076732,-473.8554042371042
1307,26278556,674.700280948741,6.9038413641033785,7.7691500347685825,-0.02154420418674647,-192.80723117512204,-276.55608083045706,36.444780535955736
1308,26296786,423.23835474498566,8.3267214978676,5.5794402133855625,0.3724785820888904,520.8256843016434,-454.8293625697081,24.265309633889128
1309,26301201,822.7268813664214,7.4207665684914925,6.316744622066164,0.07983714999984172,-367.5000200145428,-48.47745135714591,-420.7310880350791
1310,26371254,480.985029378712,11.918934343011554,8.798588773500438,-0.19059064186622215,-444.21098991799937,-278.56224259534594,-544.1170041404632
1311,26393168,751.7085748682229,5.196213403506823,6.917035353675495,-0.07157514278782387,45.53508749807918,-210.296324790583,11.405330715756305
1312,26394659,553.2715014525617,4.669265509158861,8.6335004785957,-0.04234212226615919,7.592166418269616,-652.536819708762,253.14081285544998
1313,26399849,718.2155756395586,4.566790982204048,6.730313243417362,0.2167844690319652,214.00231239905915,157.78088670035856,-61.15146507609879
1314,26409034,930.3626924375976,7.103753022640053,7.769515708550865,0.12277645490871444,243.34316172077183,-351.93223160708914,-509.9377430513974
1315,26420756,157.69601725165472,6.395924655529909,7.081971293170406,0.09839349392230187,-64.47712092488183,-273.64763622974846,299.9421051298051
1316,26428696,643.090630597698,7.591596429112581,5.284832164903582,-0.11247785665841332,98.50466126406003,187.68909324547775,345.1655086879644
1317,26445835,414.988511805368,7.833070514517771,5.733511297312151,-0.08517362986568297,-109.86231828497002,-97.36036872473792,292.2917733890161
1318,26452796,391.64804744754366,6.044765462399575,5.284197375309142,-0.3427471321533013,166.06967356011947,-323.32174928235105,699.9727408426953
1319,26469180,16.5055305934327,8.785800238643732,5.963461506346387,0.12744581857960102,251.0729451396788,-209.5700813524921,296.16242009728853
1320,26560888,24.751799571261305,3.653526644310493,3.019103853692212,0.08060422771859331,-329.49532669838044,30.640944767264294,23.249421519692653
1321,26570527,287.4208401779417,5.844428665782711,8.422832651160602,-0.3742414869728048,-495.31938480890227,-0.6515621826386764,59.720577611228784
1322,26596241,783.5810191809953,10.955810737804427,11.5298394881793,-0.013527555461321172,-136.58248811647186,-37.338933207887976,-126.89109567828926
1323,26654576,624.7046884771571,5.024810937289986,6.525968166787959,-0.06287656130733008,208.8509511873462,0.6695804447252025,-203.29085600207446
1324,26664034,801.7215931581932,6.393432648569743,7.630752246607328,-0.25683918695017444,-25.18468329459322,-195.5962379293973,159.79034363289153
1325,26690653,945.8312348863783,3.6485298042323695,1.3347854795855167,-0.03582089876272187,230.55443216681968,-554.6205398485624,-352.89400848991323
1326,26698493,177.99294765587268,7.971235113870403,8.635040205064747,-0.036876451483463295,226.79928920829795,-222.3717463287444,107.41767714381109
1327,26702231,971.635794708288,7.363856945929013,8.17052378829778,0.014178915202456148,394.2786758990406,-157.26269605602542,99.43525619966448
1328,26704275,239.4738910580786,0.9335331338326679,1.0909994902937632,0.062315682072835325,19.749955592238084,39.82039225091022,292.52434026180725
1329,26710764,659.8697730770856,7.864547790424617,9.696342979222258,0.11373384199749267,53.47268351424383,-402.22499261757065,229.96851010788188
1330,26721444,268.16932430244367,5.5249019337740695,8.255435733203033,-0.023762306639193192,-136.71589077688304,-912.5785061165327,-118.31058677083506
1331,26727497,236.29586274303267,3.9586004768286354,4.748409923618161,-0.05511225190605462,-172.70852503990173,-323.89637570772686,104.42173299399862
1332,26731666,306.5246723283298,11.625528686905383,10.354885334973924,-0.1645157581937533,-381.46822974215837,-483.9991578139538,-410.92607740861536
1333,26748494,781.3449062899773,2.674822592540374,1.2806148233639882,0.014101282288246609,-177.72065241228555,-452.2297154291857,343.240724247182
1334,26838646,918.7371459079601,4.78079171230628,7.040380928622823,0.18992586809816894,-271.9330940474901,-488.5229612860816,-0.03658877442131475
1335,26857309,228.4822169159654,8.108511093137077,1.0814723207164263,-0.12839171616807135,189.25545379909485,-129.62805149424148,-46.834552544900106
1336,26868284,692.5901045754588,11.27998362181474,7.0240397351949575,-0.017884908168401523,77.7624697994538,-386.88870165921725,-145.22160088117062
1337,26874560,404.37807720318204,4.7663113828340045,8.10141311609827,-0.02343021675142521,-147.41358606024338,-229.20092730238238,-104.3665576614005
1338,26891001,638.1699316401607,9.124523157970852,11.40254079229053,0.012760848768225062,104.46307074638749,87.06124472104892,276.6152932204237
1339,26893513,923.813503611646,7.382058321788888,5.390475618440361,-0.07478658424199587,-492.7841487691472,-573.5675868893313,290.696381859967
1340,26895082,231.59826508469882,5.83296439057812,5.629983674705716,0.1126732679693983,-200.82764450478615,-163.13507805581267,-433.79070530351515
1341,26906592,495.155007817329,5.797558960330903,7.564690792136062,-0.03282944335576008,120.1128568138013,-223.70988522038613,38.3530599752255
1342,26910974,981.4666121008638,7.351909074816383,6.236487709544128,-0.1623418113426388,-131.44061546962234,111.29424355135436,-349.65527832222284
1343,26961367,800.0661609421844,8.882395064404395,11.125648001161993,-0.11888851128098082,-39.716141438868604,-258.88781771781345,17.838499069036747
1344,26978612,663.9560696079026,11.203939986379213,11.430305726462965,-0.16617976680362773,-333.9939650854004,-387.8177870243861,-220.2940807037702
1345,26982681,772.1894019395453,16.10252305359391,11.786815760907206,0.039326044276350364,-10.261202429177233,-209.43994173087606,-78.94543147839418
1346,26994391,624.1272685208849,9.511727524581463,11.143631721267779,-0.12320289135161636,-355.96800309950294,-323.0954364149239,90.8066420011252
1347,26998224,26.73611401003069,6.795553568835317,4.6616412772996165,0.2589150890406016,-568.7990112843527,-201.3170603049752,-329.6749836992323
1348,27024349,875.1718965772383,5.6405172312164025,8.877493361592718,0.0795632983189162,-490.253681719952,-52.767667438446,157.19967928380086
1349,27031590,853.9601577525635,3.4195628473221533,3.870832638921263,-0.02664032819653327,114.66508833895071,-98.0969605743307,-128.73684646714622
1350,27068771,991.8826008513612,4.218541829104504,4.180828481535554,0.04277933510468635,65.86214163503665,-554.428682603441,80.82779075193494
1351,27073347,691.7642941827665,3.4172396511067813,1.245088963894922,-0.03823987169363967,0.35025053069832424,-107.15236591422149,311.04922215876843
1352,27073981,463.9875450055873,9.119967563336306,5.976264536623237,0.33316927544676045,206.98934346754226,-54.42137994787558,-96.44248926493161
1353,27080629,644.9320779516015,15.355429531955332,10.635821782048817,0.3311376873433012,82.89147159336224,-203.34076893615082,-102.35088128331644
1354,27095607,47.54905311333356,8.461758899461572,10.295379028026609,-0.8415707713898741,-101.52262917039309,227.70155173721335,-298.14716267895795
1355,27097678,779.3234514009051,10.856678255907676,10.473943888322438,0.05190140858567634,-28.728738252713647,-180.9328377035916,380.75581303676597
1356,27099320,962.2666022563214,5.461296862906231,5.07511291577794,0.6181117902582265,282.2980388813688,-310.4301894615662,272.2114044002131
1357,27125113,40.53356781341022,10.760863042881965,9.220826275672783,0.5473492102048787,186.1259215660934,-540.5727935942202,633.7113711617152
1358,27131671,940.9766302423255,17.58898351608433,13.609569927284152,0.01920706603100068,-390.5575541600372,-325.71362651955485,-75.75326283530124
1359,27138334,171.5926084167472,8.215286236714803,10.885359831125506,-0.08444722263513832,-132.56655460854344,-260.460307215035,761.2198336371476
1360,27140413,489.8688708197776,5.143993108484801,6.762962441557883,-0.07909131299273606,-105.06928379124224,-680.909437459263,35.939857321008226
1361,27143496,739.1777960793477,3.8757656490162247,5.089019944986727,-0.2855318659161709,4.146432824781192,60.734320156147035,-706.8459526249582
1362,27177640,585.6240954602688,5.7118043240724745,8.079159039102649,0.022669842775098127,68.60974609093995,-165.20211328906512,-94.30967742552124
1363,27197537,545.7324647896229,15.150081793435414,9.167687588342574,0.2742970421674805,183.4330014703217,-738.4938384695273,-107.70959393684208
1364,27200151,288.99003830649065,11.956079602394947,7.421798081894852,-0.454675742213896,-265.82839128920585,-207.44960380828815,-240.25358855634656
1365,27224249,865.8985232636509,9.477716024323133,5.915388143661088,-0.006745825377072402,-10.78165269877348,-178.5047160190769,297.98655235256786
1366,27273143,153.63162487036774,7.895658384494142,6.710162069141393,0.06962388717287403,-55.0358189833491,240.5301336402914,76.66575745281641
1367,27275702,880.8496883591544,3.1826462342481894,1.3759696733911797,0.0790463688177446,68.83330581807128,187.7530634901833,-195.90394085634247
1368,27313053,834.0290834004796,2.208006579925764,2.4652293883833183,0.10555442152933996,415.20505142089166,-334.9591753600513,17.060217622135053
1369,27313661,302.7620902098365,10.7964527250426,6.521761886068533,-0.049267688906607,-66.25278115146172,-643.6550257907315,132.6682729040612
1370,27322342,194.96861445214256,10.34671707150925,7.78684628834287,0.039369175988101766,-284.48530646232155,-271.3789097534467,236.7501184278675
1371,27329088,715.9769324250447,5.098195893564995,6.925579388912674,-0.17820101781346578,403.135479498492,-681.7433878144457,195.3343705353965
1372,27343348,62.08990994266862,8.182278193253959,6.396202547788173,-0.2507122257285363,126.30673482386341,-310.5122016903225,9.744195514384348
1373,27386472,317.90201736858535,3.6492811339638935,4.6009611104808465,-0.7255147551411862,587.6752567593875,-79.91763546214204,342.5506629792067
1374,27403382,555.4416018099554,8.568385589707132,10.619243933794252,0.005842866008476333,11.73670502616794,-21.34521788467265,62.076344819216395
1375,27433691,472.2350837501034,5.7150059200650185,5.4309476297012615,0.07920992606761043,33.471652642157935,-220.72073600596488,-317.1803678841604
1376,27447907,327.0631636861719,2.162281438604416,5.1600011252295985,0.1695511841570484,-80.14622183022524,-158.49939952861337,-10.607382153960613
1377,27450249,285.92604104047524,12.587239584838569,9.31776367747379,0.05552088285921766,58.199899436040276,-500.5579729899073,-264.9992659759553
1378,27453560,293.08425657154993,4.646808292969394,5.408407525265251,-0.12402259436743622,666.425443079765,-417.4252165862519,-298.74419122969306
1379,27454760,730.51104727135,8.11755651701689,5.584828523390101,-0.17184542766909847,567.9304380861738,-107.48939285508507,363.3590764452115
1380,27462680,240.2731146144877,3.9884284249761337,3.2576444099484405,0.14331863144106682,196.4983616878421,50.24096367358651,537.3114804384129
1381,27465451,11.309194768551452,4.856987830505675,3.6663015812751065,0.1340651394289686,249.2183105214305,39.602115852925095,260.0913263339425
1382,27475324,744.6266605426473,8.407797141042611,1.5892125982336252,0.060087257803707626,140.0786413949407,-417.0361029121125,232.92794982919952
1383,27524940,278.100841630697,3.5705375796719903,3.4141535831232406,-0.4708883619086478,-140.89612669224266,-408.27693426403414,-35.09262091720073
1384,27540708,189.12659146757042,4.950479879516554,3.6962530346947653,0.11504918176934707,-288.82225794239355,103.5928909385217,20.048299075268346
1385,27551681,621.8917108957035,5.142789831602875,5.323927510752854,-0.1839509573802061,-103.67378639269948,277.6019080792404,131.77948754055248
1386,27557156,165.8430268943213,3.3821698948878893,3.1693099292021945,-0.05737901836293624,252.40233498470948,-211.2818957960456,47.30361081725648
1387,27569707,467.6232622406372,8.142209642928359,10.892065105927612,-0.017107858744075437,-230.523135052826,22.837823179180557,222.271585497194
1388,27595078,618.031802564642,5.604656998361542,3.692861124785003,0.013479221768395104,201.21770823380868,474.6623652036998,-151.25729825895755
1389,27595345,319.4552801680637,3.5550336188678835,3.6128206785515,-0.2847601628859394,-172.7797356233008,-290.70665702484644,440.7596417393028
1390,27608072,768.9973560577347,8.139587677418229,5.184088959709028,0.039311086562384905,-103.8167595770059,262.7655715281717,446.9442772434609
1391,27635821,646.6082959002695,7.1578228064440195,6.168610029272437,0.8566560121537075,-351.86554465354436,-354.6201236487645,-220.3133378135122
1392,27678619,868.1560514857829,7.2044673018721035,5.707274845037906,0.10501732233335502,-144.72259466434548,-35.35975573232899,-165.92891227416442
1393,27679792,826.9525014851966,9.16891513622196,11.139822070980037,-0.3840264849147632,103.0002662264367,-404.7874109093958,56.318280574371045
1394,27714395,20.953363520747782,6.415307830433982,5.667671151465018,0.07169082014862062,130.19516225165634,-85.68219891148742,-435.0958348496203
1395,27736020,296.1251213344939,7.412122127792264,4.638966864270637,0.4606902989184273,325.85407007308567,-191.9781569023249,-123.90419307814848
1396,27737672,547.2074437299065,4.957143818527399,6.309456257021093,0.022545973580948758,362.39621864773585,-542.4366061270548,303.50850513562415
1397,27740357,208.92920454049167,7.096065015462207,7.993755468325351,0.04505593837930809,-84.16573675087382,-243.7179914442839,111.10303246593658
1398,27761619,612.7788383981866,19.436279428364564,13.056421261859903,-0.20244114376352576,-337.9568096479025,-187.8351042314105,373.4709292147935
1399,27768528,265.2105782688476,4.6916285746792425,7.663326111702423,-0.054789265924451394,142.8708506155483,217.01900531602558,131.47037860407193
1400,27794125,32.1067934346557,9.878172454556127,11.47458472840557,-0.2418696749560787,193.1566543416935,95.87114528031292,-412.7852099186045
1401,27796474,247.2549803849767,6.0829506790534245,4.1838395457964905,-0.040520157731441984,-30.158719027625747,-349.25529276182436,-221.3207155478696
1402,27801087,869.440675748404,2.00464051617094,2.4651500239453847,0.20112143412541028,33.98341350806282,165.00255422511455,-51.0547577690534
1403,27846162,879.2353360885977,10.415545941589382,10.005364928694236,-0.3487454727566183,300.37643757259565,-404.54874864044683,-270.55438149566584
1404,27852551,741.9773053456132,1.9321183305386431,-0.15623252387112546,-0.036627359822558526,109.49254893123181,-465.8533008844809,-227.4888993537
1405,27856508,840.2667489474553,7.915130748240126,5.229435560302559,-0.4727159415653816,-327.69543280985414,-105.68343579002422,-382.19200895012375
1406,27863083,749.0398721459129,0.9091000640659841,2.0792487048229877,0.08506248826805504,-156.59464158989633,-370.2354139854807,-463.67952245852365
1407,27907483,108.13849197785842,4.796627318813735,2.67877865476572,0.3662926703368554,162.4247316293123,-249.21188651080755,-22.503318022120155
1408,27925293,808.1241844408509,3.340740228484949,3.899605582801137,-0.15586094660037186,-93.86333967377522,207.01819735509807,164.26279377195655
1409,27944225,865.6523297300546,11.618240457240855,8.380931664626061,0.3168095496507575,196.9908612045984,-367.9608748176863,-29.457109079805498
1410,27944607,445.67451751826724,8.407210293745258,9.258202455477043,-0.9528516875729084,183.77486475484085,-230.5455552908096,481.3472108033065
1411,27980741,299.41471457346415,9.819382707120553,7.575446823382893,-0.0670097366371831,-522.5056596041214,-24.28874115350989,91.12357963194721
1412,27984742,417.2000788451385,6.927929443248522,7.4330476601426065,-0.10535277739217667,247.68135230798225,-500.04392765775225,92.85180350252323
1413,28001801,222.26443420109626,13.605806372310813,10.061583214027914,-0.2524205690154038,-477.49309201877367,-471.5442048597943,261.7680867161497
1414,28026080,738.7597058854878,5.556501345089013,4.302042579102472,0.16245886438387067,221.72446872997455,-265.7407310949192,-556.4943066384488
1415,28046857,306.10502607366266,7.2023282626246825,4.721858112790686,-0.053154167546802036,-328.70451809481665,-70.79933904728682,-288.2425846048963
1416,28087121,627.2175243513097,16.65123524392781,8.383161067380112,-0.08585272928302436,-247.63933042468724,117.72271594129265,-281.6660346778136
1417,28093234,315.3787991698543,7.410323372347131,10.211816794707742,0.10547656584591822,-212.3486660184984,-135.2353242316701,-156.3677897064624
1418,28101103,272.9358295856862,13.580403824774145,10.87007637230271,0.5287433324324128,-206.5015549905983,-311.22940979434446,11.203850672435005
1419,28185523,819.7319994498657,4.6613420801812415,3.1863041772063525,-0.27109258577910894,242.5151034305888,-325.1058909107325,280.7362896881783
1420,28239466,599.5603042377032,4.551466255933931,5.854967626348692,0.19827355646263198,82.66001417422014,-239.77450726374482,258.58660292071215
