age,r,phi,x,y,z,RA,DEC,v_r,v_phi,v_z,v_RA,v_DEC
[yr],[kpc],[rad],[kpc],[kpc],[kpc],[deg],[deg],[km / s],[km / s],[km / s],[mas / yr],[mas / yr]
68888790.7229603,14.897973861663132,7.231899142221086,8.681478350068755,12.107087132753502,1.4010857472086837,343.4410888702885,68.77876391390308,54.38105537293355,-191.75815632904508,-0.15169845047359007,-0.591174745104219,-0.21546608233354253
13451993.857733307,5.720366551248034,2.2345079887776325,-3.524002102861386,4.505996300449641,-0.6637702118915487,232.44297616697506,-65.15451097352194,93.36576250943436,-193.33361832637146,-8.45040548967258,-7.501750511751627,-6.346898583842778
89746612.52642873,3.760459753870879,-1.800558396169109,-0.856429110668668,-3.661637166471018,-0.94283573705354,268.4050890149784,-34.63680962127716,13.200867652210123,-199.0519245058945,-2.780053171282574,-3.681326216006244,-6.729001869395534
93774689.72184782,127.01071498820151,8.162142320870872,-38.523173113894195,121.02762847817476,-75.10438127039599,68.02328497685164,-3.583644430752811,1250.6803078666173,-7.128537380601451,-782.1300453197488,0.20932126867930012,-0.21475379044004106
56918785.30647951,30.2578043289895,7.123992205410809,20.177772569976632,22.547554566420597,7.570699745156963,23.3389971054778,79.70820171920907,420.7546683653933,-79.10822975927093,116.26183261724935,1.4307250304123384,0.04402055503659393
39212981.56212201,15.677076321777305,8.129969942419057,-4.2719715850619275,15.08379861889087,26.96194442399354,174.60189976736015,26.003588206991704,160.76811699296874,-158.66491508511396,655.1112746820028,-0.4479646048292082,-0.06489448639516944
34289214.92699848,39.281526641359626,3.4493324449867004,-37.43610538243188,-11.898586011425941,3.6951160605618543,184.73915922719803,-57.60527271619422,1015.3716049244333,-59.49477699814443,102.19408079711964,-1.8649518435397996,0.19072065760332677
57399101.63976412,19.521272990988308,12.469895111571272,19.430496087629166,-1.8804044717340223,2.218997176082178,291.3755816260223,28.336435644434175,31.524793750188866,-184.6289336794335,37.63608854124772,-1.5245329179428064,-2.025186169055635
64879785.003728494,43.74570335489644,4.780279519657393,2.9676384622331358,-43.64492735670518,9.170348003477464,259.0264498531952,-20.735811310091112,699.579337764082,-116.79367287160667,131.86095042598146,-0.8106544632911094,-1.1495851081103414
97749104.49192479,20.43646674697824,6.284628499812775,20.436445464394613,0.029493748019347663,2.561250517048227,293.56562751215887,33.64722063157044,288.36880060285836,-106.3204776763137,63.12816639669736,-0.699978078775834,-0.36943645232818384
42828676.363200925,22.057797717101145,6.21522940608652,22.00688580975827,-1.49780408759376,-48.2052227552973,350.12887527743186,-11.151103034819323,226.94753403311853,-206.39634905134292,-1091.8681955232887,0.8061899415584634,-1.726295498962299
28963016.130702928,14.065393351592903,3.5947898733855568,-12.645517520291358,-6.158423238056809,0.08865298227063295,225.2246345341883,-58.41273266067119,448.60767596618757,-110.00952165272405,12.400621762030845,-4.537914586618878,-2.4335642163858657
83282564.08648916,4.711220284941301,1.9832940400789782,-1.8887224979425918,4.3160542048273545,-0.019923643033233913,247.9634289020069,-48.702536454363184,-2.591946677714014,-141.26487283227104,-42.74064853067123,-2.4594373604435944,-6.040009944258184
34225849.0705865,40.07932169616279,6.2518593064033015,40.059658017859306,-1.2553195277163955,-19.333005716691403,327.9561244919431,21.061052576918883,1220.5128548756334,-403.9578855046417,-557.3487692471873,-0.4042197730794928,-0.8457467218102144
20550784.692089196,14.355279002036038,10.094486476808314,-11.254576636044925,-8.911146950291444,0.525850335130485,235.85618741980278,-53.08712568119515,119.53299718708804,-222.8675167429182,19.298539277271544,-3.782881466992298,-2.8018532108373564
