,age,r,phi,z,v_r,v_phi,v_z
,[yr],[kpc],[rad],[kpc],[km/s],[km/s],[km/s]
111,23171878.466765963,13.956536780757808,1.2669154460836407,-14.803002046992045,-76.81969648555547,-231.5498162373368,-611.5276599914619
112,4397911.007759602,5.476136594849235,4.134920312595277,0.594608020328022,182.5655550473353,-564.5064473782883,114.79306074029707
113,27123652.63637957,19.69905890056044,5.839223233886918,4.253309018434771,428.7720062692113,-24.1954485810524,147.1954893788661
114,27090223.360102255,9.414945087602547,0.17613006803901962,12.148733044563544,231.75405721946083,-140.50725186096597,399.9859509753645
115,7403246.991139301,2.8538727643222113,1.6563923271400258,-1.9938135364875735,-120.94683480324828,194.84755616707204,-216.1046870360481
116,11895808.289305361,7.6202730356046136,4.311420552367076,1.0839189715242274,253.60424303668853,-317.6373073180398,51.77982651128219
117,29434188.70517674,20.310219629654622,3.9549620020395824,19.31104961794041,460.7044103909753,-242.85947516267092,620.9836226254622
118,28159389.734899387,4.382198078105089,4.660464991538949,-6.490110131361988,75.40443395113431,-558.2824081678682,-168.80440020574056
119,28646932.4356925,22.954320108050485,1.812453294621553,-13.641916320162878,276.32249553623893,-93.05185476106183,-450.6878122468734
120,11957454.014284683,4.652912561540801,3.5928899260693155,-0.16449238974299332,71.4474255777272,-105.74321082215565,-48.35182864848178
